,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
12143,0x1a4de,CUS_0x6540,January,Ronald Groverk,51,884-14-0880,Writer,89177.01,7517.4175,6,6,8,4,"Payday Loan, Personal Loan, Credit-Builder Loan, and Personal Loan",6,17,5.82,0.0,Standard,347.15,28.466228068568157,17 Years and 2 Months,No,293.0446460045918,245.90442412319547,High_spent_Small_value_payments,472.79267987221266,Standard
12144,0x1dc85,CUS_0xb6d2,April,Munroel,26,219-50-6624,Accountant,8927.89,461.9908333333333,9,9,30,5_,"Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Not Specified",17,17,5.7,17.0,_,4667.75,31.577567549542913,4 Years and 2 Months,Yes,30.61297277949084,17.26491102729199,Low_spent_Small_value_payments,288.32119952655046,Standard
12145,0x15f3b,CUS_0x27fa,June,Tomt,47,544-49-9604,_______,31280.63,2499.7191666666668,8,4,11,-100,Home Equity Loan,16,8,9.15,8.0,Standard,385.83,32.56042861396053,25 Years and 2 Months,Yes,21.39713946894855,104.48138987286829,High_spent_Medium_value_payments,374.0933873248498,Standard
12146,0x1955d,CUS_0xbc03,April,Yaoh,36,939-69-9988,Journalist,16770.91,,7,7,30,6,"Personal Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",23,8,7.439999999999999,9.0,_,2576.18,30.65326573576816,,Yes,42.361152387025,167.61062141571296,Low_spent_Small_value_payments,241.78580953059537,Poor
12147,0x180bb,CUS_0x5357,February,Moond,32,428-88-4219,Journalist,13961.155,1322.4295833333333,6,3,20,4,"Debt Consolidation Loan, Mortgage Loan, Student Loan, and Debt Consolidation Loan",17,14,7.73,0.0,_,1406.02,39.26908010726149,27 Years and 8 Months,No,40.17141518726413,121.3736944339361,Low_spent_Medium_value_payments,250.69784871213315,Standard
12148,0xf397,CUS_0x8771,February,,532,562-85-4128,Developer,150043.56,12656.63,5,3,11,3,"Mortgage Loan, Home Equity Loan, and Mortgage Loan",5,9,9.93,2.0,Good,781.9,37.936234153561976,20 Years and 4 Months,No,65060.0,263.30456233634584,High_spent_Large_value_payments,914.9359303703196,Good
12149,0x24df3,CUS_0x2e2e,February,Benjamin Kangl,45,527-69-0845,Engineer,22387.75,1938.645833333333,7,7,15,1,Payday Loan,28,10,13.4,4.0,_,133.02,30.88582306370789,27 Years and 9 Months,No,14.442148707643025,76.54825081323806,High_spent_Medium_value_payments,352.87418381245226,Standard
12150,0x60cc,CUS_0x6877,July,Jackx,40,018-73-2973,Mechanic,30493.34,2527.1116666666667,5,5,11,4,"Credit-Builder Loan, Payday Loan, Home Equity Loan, and Payday Loan",11,10,2.1100000000000003,2.0,Good,448.51,28.913356790017623,23 Years and 11 Months,No,94.48242759104392,168.98634891913656,Low_spent_Large_value_payments,259.2423901564862,Standard
12151,0x14bec,CUS_0x1382,July,Olesya Dmitracovaq,44,844-61-7647,Entrepreneur,11391.83_,752.3349060667548,8,5,1,4,"Personal Loan, Not Specified, Not Specified, and Credit-Builder Loan",17,19,10.02,4.0,Standard,589.97,39.983954079436614,19 Years and 5 Months,No,60.29375132377905,36.1186586952351,Low_spent_Small_value_payments,301.8037672475644,Standard
12152,0x25716,CUS_0x6e9,January,eny,43,750-50-1814,Mechanic,174552.84,14581.07,4,6,5,2,"Personal Loan, and Credit-Builder Loan",6,4,6.7,2.0,Good,308.8,28.209796760622943,15 Years and 11 Months,No,256.0135951589251,,Low_spent_Medium_value_payments,701.3350660207951,Standard
12153,0x1425a,CUS_0x4d40,May,Thomasi,40,020-77-8765,Architect,19070.62,,7,5,27,8,"Payday Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Auto Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",39,24,2.1,11.0,Bad,2279.0,37.453514648347785,15 Years and 3 Months,Yes,36955.0,14.0330245318565,High_spent_Large_value_payments,244.81827155496208,Poor
12154,0xc3fd,CUS_0x452f,August,Emilyt,43,024-28-2627,Writer,127614.78,,5,6,7,4,"Personal Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",6,10,1.9,4.0,Good,1264.42,35.481414052787024,26 Years and 4 Months,No,326.7097895694228,736.0180244970962,Low_spent_Medium_value_payments,258.22868593348096,Poor
12155,0xc3d6,CUS_0x935b,May,Wohlc,31,814-23-1843,Developer,10616.07,899.6725,5,6,14,5,"Student Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",5,20,24.36,5.0,_,765.97,32.854781950902186,10 Years and 8 Months,Yes,28.71775192183189,94.77026253054926,Low_spent_Small_value_payments,256.4792355476188,Standard
12156,0x1935b,CUS_0xa05,June,Kimh,21,246-60-3653,_______,18949.07,,10,9,29,5_,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, and Not Specified",47,18,14.57,2240.0,Bad,4454.76,34.213043398451,8 Years and 10 Months,Yes,55.677829901515906,95.9492891137617,!@9#%8,294.58179765138914,Poor
12157,0x5270,CUS_0x1540,March,Soyoung Kimf,8250,742-16-8468,Engineer,143252.76,12131.73,5,7,10,4,"Personal Loan, Debt Consolidation Loan, Auto Loan, and Payday Loan",21,10,9.5,1.0,Good,1186.86,35.272979828047234,28 Years and 0 Months,No,251.7271911749706,1188.3425348347125,Low_spent_Medium_value_payments,53.103273990317355,Good
12158,0x6c38,CUS_0x638,March,Sinead Cruisej,45,028-56-5290,Developer,54622.5,4371.875,8,9,23,7,"Not Specified, Home Equity Loan, Personal Loan, Home Equity Loan, Student Loan, Student Loan, and Mortgage Loan",19,19,28.92,1216.0,_,3445.84,32.22302748563968,6 Years and 4 Months,Yes,217.31615326411827,242.1321382500285,High_spent_Small_value_payments,237.73920848585323,Standard
12159,0x9b3f,CUS_0x4f44,June,Shalal-Esar,28,496-79-9955,Writer,81320.88,6764.740000000002,7,3,15,1,Auto Loan,14,12,10.34,1.0,Standard,520.44,38.28836918429019,15 Years and 8 Months,NM,25695.0,254.606739978122,Low_spent_Large_value_payments,643.5140630615465,Standard
12160,0x21bf5,CUS_0x3fa7,August,,44,110-46-6075,Scientist,7854.735,698.56125,8,8,20,7,"Credit-Builder Loan, Student Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, and Personal Loan",47,22_,13.31,15.0,Bad,1516.73,38.318649137599174,15 Years and 0 Months,Yes,28.636501448489728,65.52475804325194,Low_spent_Medium_value_payments,255.69486550825837,Poor
12161,0xe024,CUS_0x8e1a,March,iniz,53,375-18-5371,Manager,114389.24,9637.436666666666,4,3,19,0,,12,12,3.06,1.0,Standard,8.11,25.57332462088752,27 Years and 0 Months,No,0.0,705.4944028826269,Low_spent_Medium_value_payments,538.2492637840397,Standard
12162,0x5480,CUS_0xa3bb,March,Michaelw,43,410-63-8948,Entrepreneur,21637.515,1542.12625,3,5,9,0,,9,0,3.15,0.0,Good,999.48,23.520211035487467,31 Years and 6 Months,No,0.0,67.83621430330358,Low_spent_Small_value_payments,376.3764106966965,Good
12163,0x6f78,CUS_0x9c09,July,"""Michaels",22,333-14-9403,Lawyer,19296.415,1845.034583333333,1,5,12,3,"Mortgage Loan, Payday Loan, and Mortgage Loan",2,9,1.11,3.0,_,1278.11,28.320521931132497,30 Years and 5 Months,No,47.5248023558129,161.23281271763568,Low_spent_Small_value_payments,265.74584325988474,Standard
12164,0xb94a,CUS_0x7c06,May,Fathiya Dahrule,50_,494-74-7035,Accountant,61683.18,,4,3,3,4,"Credit-Builder Loan, Student Loan, Auto Loan, and Credit-Builder Loan",10,4,8.29,3.0,Good,629.16,34.66385780023918,,No,128.38435686590014,101.89310064615525,High_spent_Medium_value_payments,513.8490424879446,Good
12165,0xd574,CUS_0x7453,March,Georgiopoulosp,23,978-82-9151,Engineer,18569.39,1650.6625504899905,10,5,18,8,"Student Loan, Not Specified, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Student Loan, and Credit-Builder Loan",24,17,19.43,7.0,Bad,3791.88,37.19755657077947,11 Years and 7 Months,Yes,130.6366441669185,68.42669334701338,High_spent_Small_value_payments,248.8681953294108,Poor
12166,0x20a1f,CUS_0x65d6,February,Dano,31,209-72-0384,Developer,79500.44,6554.036666666668,7,4,9,5,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Personal Loan, and Credit-Builder Loan",19,14,19.86,8.0,Standard,1130.29,31.765350337697452,,Yes,242.443438173086,412.0741095647313,Low_spent_Large_value_payments,270.88611892884944,Standard
12167,0x5e1b,CUS_0x2590,February,Michelleg,19,717-54-8782,Engineer,14455.15,,6,5,19,0_,,6,19,10.56,4.0,_,1028.5,32.64236663342365,12 Years and 9 Months,Yes,0.0,50.54242675902147,Low_spent_Small_value_payments,330.71715657431184,Standard
12168,0x35d7,CUS_0xd51,February,Leelaq,18,619-18-6998,Journalist,71368.6,5844.383333333334,6,3,6,0,,19,,11.88,8.0,_,1161.1,34.43696052082239,27 Years and 8 Months,Yes,0.0,147.14268953722447,High_spent_Medium_value_payments,687.2956437961091,Standard
12169,0x18533,CUS_0x1b71,June,Sonali Paulk,29,#F%$D@*&8,Architect,16726.62,1204.885,6,10,26,7,"Auto Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",43,22,14.38,11.0,_,2882.12,35.02353832715485,4 Years and 6 Months,Yes,73.36602074407855,137.96569344224122,Low_spent_Small_value_payments,199.1567858136802,Standard
12170,0xe804,CUS_0x3e51,March,Vladimirr,30,052-80-3776,Accountant,16486.52,1221.8766666666668,4,7,16,0,,18,16,1.79,2.0,_,1052.74,38.31204448326695,27 Years and 0 Months,Yes,0.0,42.579349323236926,Low_spent_Large_value_payments,349.60831734342975,Standard
12171,0x1fe99,CUS_0x8533,April,Stempelw,4475,747-81-0975,Architect,40287.78,3280.315,4,3,11,2,"Mortgage Loan, and Debt Consolidation Loan",5,6_,2.95,0.0,Good,1298.6,32.28395936349103,30 Years and 1 Months,No,39.387540268491186,,!@9#%8,497.8847940298128,Standard
12172,0x59c1,CUS_0x568f,April,,42,653-80-0995,Journalist,71695.68,5734.6399999999985,3,6,19,2,"Payday Loan, and Not Specified",5,8,13.57,1.0,Standard,529.91,40.234723113595145,24 Years and 2 Months,Yes,94.63342650475914,76.31368468864801,High_spent_Large_value_payments,642.5168888065928,Standard
12173,0x1cdf4,CUS_0x9f2f,July,Katzf,33,851-17-8042,Engineer,80968.04,6894.336666666666,999,7,28,6,"Personal Loan, Auto Loan, Student Loan, Payday Loan, Home Equity Loan, and Student Loan",30,24,2.71,15.0,_,4461.39,40.19943177593818,13 Years and 8 Months,Yes,356.9795430065876,128.7993539136488,High_spent_Large_value_payments,443.65476974643036,Poor
12174,0x167f0,CUS_0xb167,March,Sobolewskir,33,#F%$D@*&8,Teacher,22239.0,1859.25,4,5,11,4,"Debt Consolidation Loan, Student Loan, Mortgage Loan, and Personal Loan",18,0,1.34,1.0,Good,127.91,34.22316591163354,28 Years and 3 Months,No,70.17382304341935,162.0488425480498,Low_spent_Small_value_payments,243.70233440853087,Good
12175,0x1a6fc,CUS_0x91e5,March,Nick Edwardsu,22,748-77-6936,Journalist,12246.215,1181.517916666667,8,6,18,2,"Auto Loan, and Credit-Builder Loan",19,14,9.32,3.0,Standard,641.98,25.85370686660089,23 Years and 4 Months,Yes,13.783562696332645,70.37632361909303,Low_spent_Medium_value_payments,313.9919053512411,Standard
12176,0x1b181,CUS_0x2ed0,August,ray,26,#F%$D@*&8,Lawyer,70446.63,5900.552500000002,4,3,11,0,,12,21,17.61,6.0,_,1322.25,35.17096772656673,17 Years and 3 Months,No,0.0,178.8514786028947,High_spent_Medium_value_payments,661.2037713971054,Standard
12177,0x169ea,CUS_0x1b99,May,Caroline Valetkevitchi,5938,685-95-4062,Developer,18264.11,1621.009166666667,5,5,15,7,"Payday Loan, Credit-Builder Loan, Not Specified, Not Specified, Auto Loan, Credit-Builder Loan, and Home Equity Loan",23,20,16.98,7.0,Standard,2622.13,24.593339750840023,12 Years and 7 Months,Yes,90.81220497986294,73.9800381534687,High_spent_Small_value_payments,257.308673533335,Standard
12178,0x118f4,CUS_0xebd,March,,38,528-72-4824,Engineer,7183.53,574.6274999999998,3,3,15,6,"Student Loan, Personal Loan, Debt Consolidation Loan, Student Loan, Payday Loan, and Student Loan",21,15,8.23,10.0,_,2117.29,35.57464252607641,18 Years and 0 Months,NM,35.270232265627016,51.69756491905692,Low_spent_Medium_value_payments,250.49495281531608,Poor
12179,0x14c22,CUS_0x4f52,January,Joyce Leen,29,383-56-7851,Scientist,11126.925,1049.24375,7,6,12,1,Student Loan,11,16,8.95,1.0,_,381.82,31.052358248100592,31 Years and 5 Months,No,7.928720299572878,103.13245832198947,Low_spent_Medium_value_payments,273.8631963784377,Good
12180,0x4493,CUS_0x6895,June,,42,989-88-6895,Entrepreneur,35064.5,2949.041666666666,10,7,33,7,"Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Student Loan, and Not Specified",38,22,18.54,10.0,Standard,2543.44,30.74883449153089,9 Years and 3 Months,Yes,132.2560664105901,106.98410404950077,High_spent_Small_value_payments,315.66399620657575,Standard
12181,0x275e,CUS_0x9338,May,Bartj,19,#F%$D@*&8,Architect,72252.36,6059.03,5,3,12,4,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Personal Loan",22,18,9.1,4.0,Standard,51.39,37.356890945265754,25 Years and 6 Months,No,127.15030194941885,249.62746082909047,Low_spent_Large_value_payments,499.1252372214906,Poor
12182,0xf586,CUS_0xbb7,May,,19,780-64-0604,Journalist,20067.05,1653.2541666666666,10,5,34,6,"Payday Loan, Personal Loan, Student Loan, Not Specified, Credit-Builder Loan, and Auto Loan",25,26,17.94,11.0,_,4097.1,29.983826718184034,1 Years and 0 Months,Yes,62.46075235753785,103.18613552096224,Low_spent_Small_value_payments,289.6785287881666,Standard
12183,0x1f7b8,CUS_0x9937,July,Lorraineo,46,429-15-7646,Musician,83930.72,7257.226666666667,9,6,22,5,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Home Equity Loan",52,15,-0.8700000000000001,11.0,Bad,1479.71,39.263222205581,9 Years and 9 Months,Yes,220.1984404538285,138.47200781012666,High_spent_Large_value_payments,607.0522184027114,Standard
12184,0x23211,CUS_0x4aad,April,Davidh,-500,664-16-3753,Entrepreneur,16685.02,,9,6,22,5,"Credit-Builder Loan, Student Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",60,17,7.17,10.0,Bad,2298.18,36.24868087778303,,Yes,35.188053001297945,__10000__,Low_spent_Medium_value_payments,270.7804747820962,Poor
12185,0x11e27,CUS_0x65ab,February,Kareni,38,310-13-3662,Entrepreneur,19592.58,1405.715,5,7,21,4,"Home Equity Loan, Student Loan, Home Equity Loan, and Personal Loan",16,17,8.82,7.0,Standard,2391.39,25.27622641490475,12 Years and 8 Months,Yes,63819.0,124.77639793862332,Low_spent_Medium_value_payments,255.29821963978972,Poor
12186,0x15f73,CUS_0x456d,February,Melanie Burtond,55,594-26-5566,Lawyer,36368.55,2782.7125,6,5,15,4,"Student Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",8,9,5.9,3.0,Standard,950.56,33.495729929935024,22 Years and 4 Months,No,95.43359013792504,215.59847577012832,Low_spent_Large_value_payments,237.23918409194664,Standard
12187,0xe1b1,CUS_0xa319,April,Krisztina Thans,38,151-11-5554,Writer,95401.47,8171.1225,7,7,20,4,"Home Equity Loan, Mortgage Loan, Payday Loan, and Home Equity Loan",26,10,19.38,2.0,Standard,921.31,34.44286382243658,18 Years and 10 Months,Yes,230.09576761724117,267.80909303687,High_spent_Medium_value_payments,569.2073893458889,Standard
12188,0x13363,CUS_0x4ebf,February,ewichn,44,372-76-7434,Journalist,63382.56,4996.88,10,9,24,7,"Not Specified, Home Equity Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Mortgage Loan",28,8,8.22,9.0,Standard,2441.01,36.807744011020695,11 Years and 4 Months,Yes,353.02979834622147,102.42187152153858,High_spent_Large_value_payments,284.23633013223997,Poor
12189,0x3ba7,CUS_0x8e3,February,Taro Fusea,40,463-96-1251,Accountant,39460.01,3030.334166666667,2,6,2,4,"Personal Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",12,7,1.5,2.0,Good,1180.08,23.232437857592245,29 Years and 8 Months,NM,82.45141960261901,140.16794724700142,High_spent_Small_value_payments,340.41404981704625,Standard
12190,0x9864,CUS_0x2d88,July,Motsoenenga,4517,365-13-3951,Manager,97420.86,7838.405,6,7,20,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Student Loan",22,13,1.08,6.0,Standard,619.58,34.40371410845519,28 Years and 7 Months,No,179.02114630812974,165.3027046027506,High_spent_Large_value_payments,679.5166490891197,Standard
12191,0x89c5,CUS_0x27a3,August,Simon Falushh,40,#F%$D@*&8,Journalist,31357.42,2909.1183333333333,0,4,8,4,"Credit-Builder Loan, Student Loan, Mortgage Loan, and Not Specified",-1,10,4.48,3.0,Good,1390.26,26.680835828856953,28 Years and 5 Months,No,80.51338369533258,80.74964133059659,High_spent_Medium_value_payments,379.6488083074042,Good
12192,0x5af7,CUS_0x990e,February,Groverp,21,438-34-4439,Accountant,35260.69,2839.390833333333,1026,6,5,4,"Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Debt Consolidation Loan",1,-2,5.84,2.0,Good,51.5,31.54120854752853,29 Years and 4 Months,No,91.4291217839192,376.59493688841593,Low_spent_Small_value_payments,105.91502466099827,Standard
12193,0x5d5f,CUS_0x8f74,June,Ashley Laur,1969,314-07-2615,Lawyer,37116.66,2955.0550000000007,3,7,32,5,"Payday Loan, Auto Loan, Personal Loan, Not Specified, and Credit-Builder Loan",21,18,8.54,10.0,Standard,1353.06,31.80645093022261,6 Years and 0 Months,Yes,123.24105146801278,57.020400705529816,High_spent_Small_value_payments,375.24404782645735,Standard
12194,0x1205e,CUS_0xa7ab,May,Dyes,23,307-59-3845,Teacher,71010.44,,3,7,15,0_,,12,12,_,11.0,Standard,1472.81,41.384371747088544,,Yes,0.0,218.5684407587113,High_spent_Medium_value_payments,598.1852259079554,Standard
12195,0xb2e0,CUS_0x6f7d,July,,22,419-63-0128,Developer,78839.48,,7,4,6,1,Mortgage Loan,32,16,4.21,5.0,Standard,1041.42,42.01869392129824,32 Years and 9 Months,NM,39.35327287784872,101.56514924157108,High_spent_Large_value_payments,734.9772445472468,Standard
12196,0xd170,CUS_0x94c5,July,Temple-Westh,36,195-25-3991,Writer,19419.65,1485.3041666666668,8,6,25,5_,"Auto Loan, Personal Loan, Credit-Builder Loan, Payday Loan, and Personal Loan",37,23,25.22,14.0,Bad,4525.71,23.017145105108575,8 Years and 10 Months,Yes,78.88884969804327,60.99651856725879,Low_spent_Medium_value_payments,288.64504840136465,Poor
12197,0x15381,CUS_0xba16,April,Lionel Laurentw,1883,642-83-9938,Teacher,44288.58,3390.715,10,5,16,8,"Payday Loan, Credit-Builder Loan, Student Loan, Personal Loan, Debt Consolidation Loan, Personal Loan, Student Loan, and Debt Consolidation Loan",27,20,4.9,11.0,Bad,1831.88,22.760547871354408,10 Years and 7 Months,Yes,183.9284950451882,105.70690357524416,High_spent_Small_value_payments,309.4361013795676,Poor
12198,0xf110,CUS_0x8d17,March,Alexei Oreskovicy,48,097-55-6135,Architect,18296.91,1226.7425,3,6,20,3,"Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",13,19,4.01,0.0,_,587.67,34.96564538060091,19 Years and 5 Months,NM,26.25172433326111,103.9611061395263,Low_spent_Medium_value_payments,272.4614195272126,Standard
12199,0x50ce,CUS_0x3434,May,"""Eileen OGrady""t",17,431-10-5110,Teacher,20380.41,,7,6,29,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Credit-Builder Loan",28,24,11.2,12.0,_,1791.56,29.58656915959175,13 Years and 2 Months,Yes,63.644129351125095,131.88312052916154,Low_spent_Small_value_payments,252.60950011971337,Poor
12200,0x14f6d,CUS_0xc146,April,Holtonb,55,178-30-4421,Teacher,83859.84,6759.32,8,4,14,0,,26,15,7.41,1.0,_,881.24,36.16154006019906,18 Years and 4 Months,No,0.0,463.5201607447081,Low_spent_Large_value_payments,482.4118392552919,Standard
12201,0x146a7,CUS_0x9d62,February,Laurenz,37,533-48-6343,Accountant,60340.08,4778.34,2,5,3,3,"Student Loan, Auto Loan, and Mortgage Loan",14,8,11.0,1.0,Good,638.7,27.47767931838606,18 Years and 2 Months,No,126.42318767825114,458.65640976406416,Low_spent_Medium_value_payments,172.75440255768478,Good
12202,0x10522,CUS_0x3fee,May,Edward Krudyn,25,199-39-5171,Media_Manager,87095.61,7063.9675,0,7,7,3,"Credit-Builder Loan, Student Loan, and Payday Loan",13,5,5.77,4.0,Good,1005.15,33.81231704502441,33 Years and 1 Months,No,158.70988572841063,124.98889944799343,High_spent_Large_value_payments,662.6979648235957,Good
12203,0x42fd,CUS_0x8316,August,Krudyw,40,815-63-3344,Musician,68110.83,5469.9025,5,7,9,3,"Home Equity Loan, Personal Loan, and Home Equity Loan",21,14,19.13,1.0,_,147.77,32.14500578654974,30 Years and 8 Months,Yes,102.6910617874959,175.62163827334325,High_spent_Medium_value_payments,518.6775499391608,Standard
12204,0x234b4,CUS_0x4bde,July,Wohly,28,676-92-1755,_______,30884.06,2301.6716666666666,5,10,30,7,"Personal Loan, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",28,20,13.78,11.0,Standard,2336.66,32.83250071618194,,Yes,150.6905643397391,143.30164042385078,High_spent_Small_value_payments,196.17496190307682,Poor
